Video_ID,Comment
tiunwzKskcw,아.. 나도몰래 반복재생중..
tiunwzKskcw,아직도 들음ㅋ
tiunwzKskcw,이 노래 뭐야 개좋네ㄷㄷ
tiunwzKskcw,작업량만 미친게 아니고 멜로디라인도 미쳤따
tiunwzKskcw,이거 아직도 듣는사람 있나..? 개좋은데..
tiunwzKskcw,징차 개쥬아
tiunwzKskcw,이 곡을 왜 이제 알았을까
tiunwzKskcw,진짜 노래 개 좋네
tiunwzKskcw,아직도 듣는다 개띵곡
tiunwzKskcw,새벽에 들으니까 진짜 존나 좋다 미쳤다
tiunwzKskcw,"처음 들었을 땐, 그냥 그런거같았는데 감성 넘치는 타이밍에 다시 들으니까 띵곡이네;"
IimqcZnavWA,라이브 죶구리네 ㅅㅂ 더블링이나 쳐하고있네ㅋㅋㅋ
IimqcZnavWA,이상화남편 강남아니냐?
IimqcZnavWA,"이게 머선일❤왜케 이뻐졋는데... 가긴어딜가는데... 느므햇다즌쯔.... 마음이 힘들어서 명상음악만 듣다가 보고파서 찾앗더니 갑자기 아름다워놓고 군대간대... 와.... 어...즨쯔., 아...촤... ㅎ... 😱"
IimqcZnavWA,린스컴?
IimqcZnavWA,지난여름에 옥수동에서 닭한마리 먹을때는 뚱띠여는데 지흡했나??ㅋㅋㅋㅋㅋ
IimqcZnavWA,"하 라이브 ㅎㅜ
AR틀어놓고 걍 율동만하노;"
IimqcZnavWA,릴러 왤캐 살빠짐
IimqcZnavWA,만사마
WWeFH0jwRwE,🎼🌈🌊🕺💥🌳🙏👍👏
WWeFH0jwRwE,🎼🌈🌊🌼🌿🌳🙏👍👏✨
WWeFH0jwRwE,"역시 돌고돌아서 결국 곤

사랑하자 안해봤던 것처럼"
WWeFH0jwRwE,기아같노
WWeFH0jwRwE,난 릴러가 통통한게 더 좋은데 귀엽고 살 많이 빠지니 못알아 보겠어
WWeFH0jwRwE,왜케 잘생긴건데
WWeFH0jwRwE,근데 이게 라이브냐 율동이냐 적어도 벌스 부분은 다 불러줘야지 래퍼인데..
WWeFH0jwRwE,엠알이 아니고 원곡을 트네 ㅋㅋㅋㅋㅋ
WWeFH0jwRwE,요즘 엠비션 다 머리기르네
WWeFH0jwRwE,옆에 계셨던 분이구나 내 목소리가 들리네
WWeFH0jwRwE,릴러가 무대진짜 잘하긴해
WWeFH0jwRwE,천재에다가 미친 허슬러라 오히려 군대에서 좀 쉬고? 좋은 시간 일수 있어요! 시간 금방 가니까... 입대 전 마지막 라이브라 엄청 슬프게 들리네요. 영상 감사해요.
WWeFH0jwRwE,내 여자 너무 예쁘다
WWeFH0jwRwE,무대 좋다
WWeFH0jwRwE,릴러 살 왜캐 빠졌ㅇ!!!???
WWeFH0jwRwE,릴러도 가는구만😢
WWeFH0jwRwE,공익 이더만
4BMislnCDKQ,노래를 하는거야ㅡ 마는거야
4BMislnCDKQ,ㅋㅋㅋㅋㅋㅋㅋ
4BMislnCDKQ,씨히~🎼☺😊🌈🌊🎶💥👍👏🎼🌈🌿🌼🌊✨
4BMislnCDKQ,릴러 살 많이 뺏네
j6V7mLc0S5E,멜로디 너무 좋다
j6V7mLc0S5E,윤석열 성대모사 같네
j6V7mLc0S5E,명진아 제발 내게 돌아와
j6V7mLc0S5E,사랑해 부분 좋다
j6V7mLc0S5E,1:14
j6V7mLc0S5E,살짝 술기운에 울먹거려서 발음이 뭉개지는거 같음ㅜㅜ 이노래 너무조아ㅜㅜ
j6V7mLc0S5E,아 진짜 이제 뭐가뭔지 모르겠다.. ㅠㅠ
j6V7mLc0S5E,😊
j6V7mLc0S5E,2024?
j6V7mLc0S5E,도입부 비트 진짜 미친거같네
j6V7mLc0S5E,발음이 이상한건 컨셉인가요? 이름은 어디서 가끔 들어본 가수인데 한국인 발음이 맞나 싶을 정도로 이상한데..
j6V7mLc0S5E,addicted to this song 😓
j6V7mLc0S5E,https://youtu.be/0OjwFUBPZmI?si=Ny3plmEDq-Zok3Ze
j6V7mLc0S5E,개좋아 형
j6V7mLc0S5E,전남친이 인스타메모에 이런노랠 올렸습니다 무슨의미죠 킹받습니다
j6V7mLc0S5E,♡♡♡♡♡♡♡♡♡♡♡
j6V7mLc0S5E,어려워어어어어
j6V7mLc0S5E,이 앨범이 커하인듯 ..
j6V7mLc0S5E,2023년도 출석부
j6V7mLc0S5E,솔까 갠적으로 릴러곡중 하지마 다음으로 좋은곡
j6V7mLc0S5E,"잼민이가 만든노래같은
특유의 감성이 좋네"
j6V7mLc0S5E,어려워어어어어 사랑한단 그 한마디가
j6V7mLc0S5E,나는 ㅅㅂ 어카냐 다른애들 열심히 아이돌팔때 나혼자 릴러말즈 좋아한다… 어쩌겠어 노래가 이렇게 좋은데 내는것마다 존나좋아서오금이저리는데
j6V7mLc0S5E,사랑해 부분 설레네요
j6V7mLc0S5E,인천중산고 차은우가 픽한 노래
j6V7mLc0S5E,조금 더 좋은 노래좀 만들었주세요
j6V7mLc0S5E,비트가 개사기네
j6V7mLc0S5E,짝남이 추천해줘서 들었는데 짱조음..
j6V7mLc0S5E,난 이런 사람이 엉큰녀를 썻다는게 믿기질않네
j6V7mLc0S5E,보고싶다아아~
j6V7mLc0S5E,알보칠 마셧냐
j6V7mLc0S5E,サランへ
j6V7mLc0S5E,너무 좋다 진짜
j6V7mLc0S5E,비트가 개레전드네진짜;; 계속 듣는중
j6V7mLc0S5E,야코 목소리 아님?
j6V7mLc0S5E,약간 느낌이 5 shots 같아서 좋다
j6V7mLc0S5E,오르골같은 비트 너무 조타
j6V7mLc0S5E,"사랑해 세 음절이 되게 절절하게 들린다 이거 처음 들었을때 심장에 사랑해가 확 꽂히는 기분이었는데
우리 두더지 두목께서 꽤 열렬한 짝사랑을 하셨나본데.."
j6V7mLc0S5E,노래 ㅈㄴ좋다
j6V7mLc0S5E,왜 눈물이 나
j6V7mLc0S5E,Love dive😊
j6V7mLc0S5E,릴러말즈 노래는 다 좋은데 히트 친 노래가 별로 없어서 너무 아쉽다
j6V7mLc0S5E,판다곰......💜
j6V7mLc0S5E,노래를 들으니 전여친이 생각나요
j6V7mLc0S5E,오토튠이 진짜 신의 한수 ㄷㄷ
j6V7mLc0S5E,아니 릴러 미친거 아님? 개좋아서 하루에 다섯시간 들음
j6V7mLc0S5E,ㅈㄴ좋다
j6V7mLc0S5E,안녕하세요 키스멧입니다 좀 치네요 ㅋ
j6V7mLc0S5E,무셔이 나에게 돌아와
j6V7mLc0S5E,역시 럴러말즈가 럴러말즈했다 ㅋ
j6V7mLc0S5E,릴러말즈 스카프
j6V7mLc0S5E,0:10
j6V7mLc0S5E,비트가 진짜 좋다
j6V7mLc0S5E,가사가 미띤놈이네
j6V7mLc0S5E,헤어진지 6개월이 지났지만 이 노래만 들으면 생각나네 예서야
j6V7mLc0S5E,"🥃🥃🥃🥃🥃🥃
🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷

2022년에도 듣고싶어 신청한곡


Jeju speakeasy music bar at
귀덕 05.2022
song requested
Would the requestor be lucky enough
to spot this comment? Finger crossed



제주 귀덕골방에 손님이 신청해주신 음악입니다.

음악은 추억이 아닐까요
누군가에 신청곡으로 첨 듣는 음악을 듣게 되고
어디선가 그음악을 또 듣게 되면
아! 골방에서 들었던 그노래

이런 추억을 다른이에게도 만들어주셨내요

누군가 듣고싶어 신청해주신 이노래를
만들어주신 작사,작곡, 편곡자분들과 불러주신 가수분에게 
정말 감사합니다.


제댓글이 많아 불편하셨다면 정말 죄송합니다.

하지만 제 댓글이 많다는건
이노래를 신청해주신 분들이 많다는거에요

그시간에 신청해주신 분이 이댓글을 보신다면
행복해 하실꺼라는걸 알거든요

그래서 신청곡이 들어올때마다 댓글을 남겨드리고 있어요

그시간에 소중한 신청곡 정말 감사합니다.

골방을 하면서 정말 모르고 있던
좋은 음악들을 많이 듣게되어 행복합니다.




22년   06월 17일 9시타임
어느 손님의 신청곡😶‍🌫️."
j6V7mLc0S5E,가사가 너무 쪼아요 !
j6V7mLc0S5E,질리지가 않는다
j6V7mLc0S5E,일단 비트가 ㄹㅇ 쩌네
j6V7mLc0S5E,ㅇㅈ
j6V7mLc0S5E,이거 비트 노래 아시는 분?
j6V7mLc0S5E,누구보다 릴러를 너무 좋아해❤
j6V7mLc0S5E,와 진짜 이런느낌노래 너무 좋아하는데 이걸 뭐라고 해야되는지 아시는분...진짜 이런느낌 노래나 이런느낌을 뭐라고 부르는지 아시는분은 꼭 알려주쎄용❤️‍🔥🙉
j6V7mLc0S5E,121
j6V7mLc0S5E,🧡🧡
j6V7mLc0S5E,권나여 ㅇ
j6V7mLc0S5E,뭐든 다 잘하는 천재..🥺
j6V7mLc0S5E,새벽 2시 정각과 릴러말즈.. 치인다...
j6V7mLc0S5E,"어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐
부끄러웠나봐 사랑이
나는 무서웠었나봐 사람이
나도 사람이고 너도 사람이니
와중에 하고 있는 게 사랑이라니
영원할 듯이 거짓말을 해야해
아니 영원하길 바라나봐 애초에
신이 미운 적이 한 번도 없었는데
Leellamarz 단어 하나에 집중해
규칙이 무슨 소용이야 지금
나는 정말 살고 있어 지금
이 시간을 통해 너랑 나를 피우고
있지 곡에서 나를 봐줘 지금
어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐
음정 박자 이딴 게 무슨 소용이야
사랑 없는 민겸이는 아마도 도돌이야
그게 종이 쪼가리를 물고 고백하는 이유
미안해 너만큼은 제발 행복하길 빌어
나는 기도해
조금만 시간이 천천히 가기를
기도해
순간 찰나가 영원하기를
조금만 너보다 내가 멍청하기를
나는 말하지 않을 거야 네게 확신을
지금 죽어야 한다면 I can die with you
지금 살아야 한다면 I can love with you
돈이 내게 가져다준 것은 너가 준거의 반의 반의 반도
너무 어려웠던 얘기도 곧 있음 완곡
말했듯이 너를 위해 지을 거야 왕국
이 노래는 아냐 상품
어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐"
j6V7mLc0S5E,전썸남이 추천해준 노랜데 이거 볼때마다 걔생각나서 미치겠다 보고싶어
j6V7mLc0S5E,노래 좋타
j6V7mLc0S5E,내가 사랑하는 사람에게 사랑한다 한마디 꼭 해줘요
j6V7mLc0S5E,i love this song
j6V7mLc0S5E,이 노래 개조음 ❤️❤️
j6V7mLc0S5E,릴러 🔥
j6V7mLc0S5E,오토튠이 너무 과함
j6V7mLc0S5E,"어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐
부끄러웠나봐 사랑이
나는 무서웠었나봐 사람이
나도 사람이고 너도 사람이니
와중에 하고 있는 게 사랑이라니
영원할 듯이 거짓말을 해야해
아니 영원하길 바라나봐 애초에
신이 미운 적이 한 번도 없었는데
Leellamarz 단어 하나에 집중해
규칙이 무슨 소용이야 지금
나는 정말 살고 있어 지금
이 시간을 통해 너랑 나를 피우고
있지 곡에서 나를 봐줘 지금
어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐
음정 박자 이딴 게 무슨 소용이야
사랑 없는 민겸이는 아마도 도돌이야
그게 종이 쪼가리를 물고 고백하는 이유
미안해 너만큼은 제발 행복하길 빌어
나는 기도해
조금만 시간이 천천히 가기를
기도해
순간 찰나가 영원하기를
조금만 너보다 내가 멍청하기를
나는 말하지 않을 거야 네게 확신을
지금 죽어야 한다면 I can die with you
지금 살아야 한다면 I can love with you
돈이 내게 가져다준 것은 너가 준거의 반의 반의 반도
너무 어려웠던 얘기도 곧 있음 완곡
말했듯이 너를 위해 지을 거야 왕국
이 노래는 아냐 상품
어려워
사랑한다는 그 한마디가
무거워
누구보다 너를 잘 아니까
사랑해
그래 내가 너를 많이 좋아해
서투른 내가 잘못이지 뭐
사랑해
누구보다 너를 많이 좋아해
좋은 놈이 잘못이지 뭐"
j6V7mLc0S5E,사랑해
j6V7mLc0S5E,사랑해
j6V7mLc0S5E,딱1년지나고 또듣는다
j6V7mLc0S5E,개좋다 진짜
j6V7mLc0S5E,딱 1년만에 다시왔다
j6V7mLc0S5E,노래 감성이 진짜 찐해
j6V7mLc0S5E,"발매 1주년
2022.01.01 
새해 복 많이 받으세요"
j6V7mLc0S5E,"와 이거 한번듣고 계속 뭔지 찾고있었는데
드디어 찾았다ㅠㅠㅠㅠ 띵곡"
j6V7mLc0S5E,뒤에 L 뭐냐 ㅋㅋ
j6V7mLc0S5E,"""이 노래는 아냐 상품"" 
왜 이 가사가 잊혀지지 않지.."
j6V7mLc0S5E,여친이 추천해줘서 듣는데 참 좋은노래네요
j6V7mLc0S5E,후렴중 비트 드랍되는거 개지린다..
j6V7mLc0S5E,이번엔 가사가 ㄹㅈㄷ임...
j6V7mLc0S5E,사랑해 누구보다 널 좋아해
j6V7mLc0S5E,오토튠 노래 안좋아하는데 이건 좋더라
j6V7mLc0S5E,아니 ㅅ벌 릴러는 곡이 다좋냐
j6V7mLc0S5E,사랑관련 노래는 많고 많지만 LOVE가 나의 진짜 사랑이 될때까지 잊지 않을거다..
j6V7mLc0S5E,서현이 밥오
j6V7mLc0S5E,역시 우리 민겸이 롸끈해 아주
j6V7mLc0S5E,진짜 개젛다ㅏㅏ
j6V7mLc0S5E,와...이거 찾을라고 몇개월을 찾았는지...너무 좋아요..
j6V7mLc0S5E,"0:41 0:41
0:41 0:41


1:44 1:44
1:44 1:44"
j6V7mLc0S5E,개좋다 ㅅㅂ
fVmSeOQREtY,그냥 전체 노래를 립싱크로 하지ㅎ
fVmSeOQREtY,"더콰 왜케 물을 못 뿌리냐 ㅋㅋㅋㅋㅋ
뭉텅이로 갈겨버리네"
fVmSeOQREtY,삐적마른 애가 내가 좋댔어
fVmSeOQREtY,이새기는 라이브 하는꼴을 못봄 추임새 전문 래퍼해라그냥
fVmSeOQREtY,죽여주넹❤
fVmSeOQREtY,"릴말 군대가기전에 허슬 ㅈㄴ 멋있다 진짜ㅋㅋㅋㅋ
인편 써줄게"
fVmSeOQREtY,릴러말즈 왤케 말랐음
vbUBi9208Mk,형...좋아해
vbUBi9208Mk,이거 왜 좋은 건가요.. 릴러말즈 노래 플리를 듣자니 개인적으로 안 좋아하는 것도 있고 좋아하는 노래는 빨리 끝나서 아쉬웠는데 이건 가사없는 전주도 있어서 길게 듣고 더더 좋은 것 같아요 ㅠㅠ 리믹스 많이 만들어주세요
uEf5AA03ChA,릴러 도입부같이 한 릴러노래 없나요
uEf5AA03ChA,이곡은 진짜 넘 잘뽑았다. 럴러말즈부터 시작해서 기대안하던 크루셜스타 김재욱도 다 넘 좋고 .. QM NSW 다민이는 미쳤징
uEf5AA03ChA,첨에 산과 산이 많이 담과 담아? 이거 뭐라고 하는거에요?
uEf5AA03ChA,크루셜스타 마르실아나 들으러 왔다
uEf5AA03ChA,3:04 NSW yoon
uEf5AA03ChA,줄이어폰으로 들어도 좋은 베이스소리
uEf5AA03ChA,아직 듣는사람 있나요
uEf5AA03ChA,NSW 개찰지네
uEf5AA03ChA,진짜 김재욱 왜 떨어진거야??
uEf5AA03ChA,별로임 아저씨 외힙 버전 들어봤어?
uEf5AA03ChA,이 가사 다 외었네...
uEf5AA03ChA,매니아픽은 이게 1순위일둣 대중픽은아니겠지만
uEf5AA03ChA,ㅈㄴ좋아
uEf5AA03ChA,애기들 가사 쓰면서 연습하면 됨
uEf5AA03ChA,"NSW Yoon 개잘하누
김재욱          존잘하누
김재욱은 더더더 원하지 몇억 존나 지림
yoon은 그냥 존나 잘함
결승 못간게 존나 아까움
디스전 개지렸는데...."
uEf5AA03ChA,"크루셜스타는 팀을 잘못고름 
다른팀 갔었으면 본선 무대 하고 이김"
uEf5AA03ChA,이건 부를수가 없다ㅡ.ㅡ;;
uEf5AA03ChA,1:44 뒤에 “ woah!” 그거 콰이엇인가? ㅎㅎㅎㅎ 그렇게 들었는데 있으면 처음 안 거예요
uEf5AA03ChA,비트가 단순해서 가수들 특징이 다 꾹꾹 눌러진듯ㅋㅋㅋㅋ 윤이랑 다민이 벌스때 타격감 미친다
uEf5AA03ChA,아직도 듣는다 거수
uEf5AA03ChA,개인적으로 음원보단 무대 풀버전이 나은 듯 무대만에 그 에너지가 너무 좋음ㅜ
uEf5AA03ChA,난 이게 제일 좋음
uEf5AA03ChA,비트 누가 찍음 지리누 ㅋㅋㅋ
uEf5AA03ChA,비트 존나 껄렁껄렁하게 잘만들었네 ㅋㅋㅋㅋㅋㅋㅋ
uEf5AA03ChA,3:04 3:04 3:04 3:04 3:04
uEf5AA03ChA,ㄹㅇ 개ㅉㅁ❤
uEf5AA03ChA,3:05 NSW yoon이 말이 이렇게 빠름?ㅋㅋㅋ 뭐리고하는지 모름
uEf5AA03ChA,MSW 존나 좋다 ㄷㄷ
uEf5AA03ChA,재욱이햄이 좋았지
uEf5AA03ChA,김재욱 존나 중독성있음
uEf5AA03ChA,비트가 이렇게 쫀득 할 수가
uEf5AA03ChA,이미 노바젓에서 비트 선공개함
uEf5AA03ChA,난 다민이 잘했다 생각하는데
uEf5AA03ChA,다민이 가사 뭔데ㅋㅋㅋ
uEf5AA03ChA,NSW가 이길줄1등할줄 알았는데 영지님이 이겼네...
uEf5AA03ChA,다민이가 망치네
uEf5AA03ChA,릴러랑 크루셜만 찢었네
uEf5AA03ChA,랩 잘하는 방법좀
uEf5AA03ChA,김재욱 ㅈ간지
uEf5AA03ChA,아저씩들아
uEf5AA03ChA,1~6초에 나오는 중국어 비트 이름이 뭔가요?
uEf5AA03ChA,이런 씨발 개 ㅈ같은 노래 이거 틀고 강화하면 다 터지네
uEf5AA03ChA,난 큐엠 벌스가 그렇게 좋더라
uEf5AA03ChA,와 릴러말즈 도입 개 찢는다 내 취향임
uEf5AA03ChA,릴러 이멍청한 자식아 이걸 왜 앨범으로 킵안한거야... 릴러말즈 -아저씨 (feat.창모)얐어야 했다... ㄹㅇ
uEf5AA03ChA,다민이 이 벌스하나로 2022년 국힙은 먹었다고본다
uEf5AA03ChA,망한 쇼미11에서 유일하게 건진 개띵곡
uEf5AA03ChA,김재욱이 왜 난 젤좋지
uEf5AA03ChA,인트로에 뭐라고 하는지 아는분 ㅠㅠ 궁금한데 아무데도 안나와서 미치겠음
uEf5AA03ChA,"""아저씨 씨 저리좀 비키시 시 시고""
이부분 너무 중독되는거 아니냐 ㅋㅋ"
uEf5AA03ChA,도저히 다민이 파트는 못따라하겠다
uEf5AA03ChA,크루셜 제일 별로일줄알았는데 ㄹㅈㄷ였네
uEf5AA03ChA,이 노래 다시 들으면 들을수록 릴러말즈가 ㄹㅇ 지린다
uEf5AA03ChA,1:44이부분 개좋네
uEf5AA03ChA,훅이 아쉽운데 좋다
uEf5AA03ChA,마지막 관객 뭐냐고
uEf5AA03ChA,쌈마 써니 와리 다 카다마 다빡 마가리
uEf5AA03ChA,진짜 학교에서 다 이거부르고 다니는데 이게 진짜 뭐가 좋은 건지 진짜 도저히 아....저씨 씨 저리 좀 비키시 시 시고 아저씨 씨 저리 좀 비키시 시 시고 아저씨 씨 저리 좀 비키시 시 시고 아저씨 씨 저리 좀 비키시 시 시고
uEf5AA03ChA,안질린다
uEf5AA03ChA,릴러말즈 인트로 랩 잘 깔았다
uEf5AA03ChA,이게 바로 존나 돈주고 싶은 곡이다
uEf5AA03ChA,호우주의보 때처럼 소박한 비트에 벌스는 고봉밥으로 꽊꽊 눌러담아서 너무 배불러요
uEf5AA03ChA,갠적으로 아저씨 곡 ㄹㅇ 중독성있음
uEf5AA03ChA,"""이거 못느끼면 아저씨"" 라는 포부에 걸맞은 트렌디 힙합"
uEf5AA03ChA,이 노래가 음원미션 중 차트 꼴등인 이유는 ㄹㅇ 힙합이여서
uEf5AA03ChA,다좋은데 난 릴러
uEf5AA03ChA,쇼미 끝나고 아저씨 리믹스 내줬으면 좋겠다
uEf5AA03ChA,크루셜스타 영어 쓸 때 전 것 같은디
uEf5AA03ChA,너무좋다 ㄹㅇ
uEf5AA03ChA,다민이껀 따라할수가없네ㅋㅋㅋㅋㅋ
uEf5AA03ChA,이거는 진짜 무조건 리믹스 만들어라
uEf5AA03ChA,김재욱벌스 에이 부분 목소리 떠는게 소름이였는데 여기선 안하네 ㅠ
uEf5AA03ChA,NSW윤 이랑 다민이는 잘하는건 맞는데 들리지가..ㅋㅋㅋㅋ
uEf5AA03ChA,마지막에 함성소리 왜 넣은거지..뭔가 어색한데
uEf5AA03ChA,훅 ㅈㄴ 신나네
uEf5AA03ChA,"난 이 비트가 제일좋드라 ㅎ
지려"
uEf5AA03ChA,그래서 앞에 뭐라 하는 거임?
uEf5AA03ChA,다민이가 마지막에 다 망침 노래 개좋은데
uEf5AA03ChA,다민이 지린다
uEf5AA03ChA,음원이 진짜 아쉽네... 라이브는 개찢었는데 라이브에 비해 음원이 좀 별론듯
uEf5AA03ChA,릴러말즈 처음에 뭐라고 하는 거임?
uEf5AA03ChA,"봐라 굳이 싱잉 아니라도 이렇게 재밌고
음원 순위에도 다 들잖아"
uEf5AA03ChA,3:19
uEf5AA03ChA,"릴러말즈 오랜만에 제대로했네
개좋다"
uEf5AA03ChA,갠적으로 김재욱파트가 조금.. 들을떄마다 거슬리네... 안 좋은건 아닌데 애매한 느낌은 나만 드는 건감..
uEf5AA03ChA,싸마사니 마니 탕가타마 타파마가레 빠마가레가 쌍
uEf5AA03ChA,토일은 쫌 10때도 이런거 해보지....
uEf5AA03ChA,40이면 E컵아님??
uEf5AA03ChA,뚱땡이 원래 별로 안좋아하는데 여기서 엄청 좋은거같음
uEf5AA03ChA,Qm은 라이브가 지렸음
uEf5AA03ChA,nsw yoon이랑 다민이가 확실히 잘했다
uEf5AA03ChA,NSW 훅 개 맛있게하네 아져씌ㅣㅣ 발음 개찰짐ㅋㅋㅋㅋㅋㅋㅋㅋ
uEf5AA03ChA,나만 릴러말즈 도입부 좋았나 너무 깔끔하던데
uEf5AA03ChA,요즘것들 2 느낌
uEf5AA03ChA,미쳤다 귀에 계속 박힌다 ㄷㄷㄷ
uEf5AA03ChA,4:02 이부분 가사 이해안되는데 설명해줄사람~
uEf5AA03ChA,김재욱 파트 좋네
uEf5AA03ChA,크루셜스타 마르지엘라 ㅈㄴ 맛깔나게 들어갔네
uEf5AA03ChA,출연료루팡 더콰이엇
uEf5AA03ChA,큐엠찢엇는디
qE6tnvGm9Bg,1빠(고정좀)
qE6tnvGm9Bg,유튜브 프로필에 mic 라 적혀있는 글에 폰트 이름이 뭔가요?
iolCTtl7dKM,드릴?.?
iolCTtl7dKM,개좋다
iolCTtl7dKM,1:35 sik
Qp2DMnmoqyA,"Hey, shawty
Hey, shawty
Hey, shawty
Hey, shawty
Hey, shawty
Like your birthday
원하는 게 있음 얘기해
Gucci, Louis, Fendi, Chanel
Prada, Alex 너무 많아, 세기엔
저번 주에는 사인을 했어, 그녀 엉덩이에
다 해보고 나니 Now I call it 성공, yea
취해서 전화했지, 여름 밤공기에
혼자 이렇게 보내기엔 날이 좋네
내 음악이 나오는 거리
따라 부르는 소리
난 라멘집 단골손님
먹고서 바로 Running
홍대 삼거리는 늘 북적이는 게
내 마음 같지
많나 봐, 정이
Water on my wrist
내 야망으로 녹였지
거지 같은 뮤지션들
하는 짓 말고 퀄리티
우린 Sweet한 family
쟤네는 Hood 얘기하는데
얼굴이 Pretty
계속해서 I was spitting water like 꼬부기
이건 Monster sxxt
I was drunken by money and chicks
너도 내가 잘될지 몰랐겠지
그땐 너가 x 됄지 몰랐겠지
Hey, shawty
Like your birthday
원하는 게 있음 얘기해
Gucci, Louis, Fendi, Chanel
Prada, Alex 너무 많아, 세기엔
Hey, shawty
Like your birthday
원하는 게 있음 얘기해
Gucci, Louis, Fendi, Chanel
Prada, Alex 너무 많아, 세기엔
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
네 오빠는 햄스터
베껴, 내가 했었던
멜로디랑 패션
기분 진짜 개쩔어
노래하는 Rapstar
Trip 시켜 버리니까
어쩌면 나는 Trapstar
터지는 Flash
꽉 찬 관객석
손들어, Hands up
Leellamarz, 세계적이야
She said, ""HAJIMA""
내가 전부 들었어
발악하지 마, 넌 처음부터 졌어
내가 토일이 형 비트를 타는 건
우리 모두의 행복을 운반하는 것
자꾸 운 빵으로 살아남으려 하는 애들
죽을상 만들어 버리고 벌어들여, 억
참 기억해 보면 신기해, 난 너무 많이 컸지
The Quiett bless me
배웠지, 돈을 쓰는 법
Ambition 형, 누나들이 없었다면
싸가지없어서 망했을 거야, 벌써
인마, 사는 건
똑같아 주어진 시간
물론 이것밖에 없지만
인생은 한 번이야
어떡할래, 지금이야
올라가야 해 on stage
마이크 켜졌네, 그럼 있다 봐
망설일 시간까지 너는 있나 봐
Hey, shawty
Like your birthday
원하는 게 있음 얘기해
Gucci, Louis, Fendi, Chanel
Prada, Alex 너무 많아, 세기엔
Hey, shawty
Like your birthday
원하는 게 있음 얘기해
Gucci, Louis, Fendi, Chanel
Prada, Alex 너무 많아, 세기엔
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar
I'm a rapstar"
Qp2DMnmoqyA,"1:45 다민이 플로우ㅋㅋㅋ
이노래 존나 잘 뽑았네.."
Qp2DMnmoqyA,50 cent 오마주는 대환영
Qp2DMnmoqyA,참 맛도리네
G68wI0WqNs4,저렇게 원하는거 하면서 살아보고 싶다ㅏㅏㅏ
G68wI0WqNs4,바이올린… 해줘요…!
G68wI0WqNs4,6:31 ㅋㅋㅋ
G68wI0WqNs4,저거 버리고 힙합하다니 ㅂㅅ 그자체
G68wI0WqNs4,아이엠~ 영듀
G68wI0WqNs4,신은 공평하다
G68wI0WqNs4,썸네일 존나 하찮음 ㅋㅋㅋㅋ
G68wI0WqNs4,신이준재능이 2개인남자
G68wI0WqNs4,클래식 바이올린으로 커리어하이 찍다가 엉덩이가 큰그녀는 내가 좋뎄쒀!!!라고 외칠수 있는 용감하고 멋진 남자
G68wI0WqNs4,이상구 개콘 그만두고 힙합 하는 구나
G68wI0WqNs4,6:27 너무귀엽다..
G68wI0WqNs4,걍 군면제 정병 푸씨새끼
G68wI0WqNs4,신이 음악성을주고 외모를 가져갔네
G68wI0WqNs4,ㅇㄴ 릴러말즈 음악 갑자기 쉬고 이상해지는거 보면서 ㅈㄴ 웃었잖아 ㅋㅋㅋ
G68wI0WqNs4,대단한 사람이였구나
G68wI0WqNs4,ㅋㅋㅋㅋ진짜 ㅈㄴ 귀엽네
G68wI0WqNs4,❤❤
G68wI0WqNs4,더콰 수염 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
G68wI0WqNs4,이런 미친재능에 엉큰녀라니...
